duns,industry_code,industry_description,is_primary
753057785,,2311,1
753057785,2311,"Men's and Boys' Suits, Coats and Overcoats",1
753057785,2321,"Men's and Boys' Shirts, Except Work Shirts",0
753057785,2325,Men's and Boys' Separate Trousers and Slacks,0
753057785,2331,"Women's, Misses' and Juniors' Blouses and Shirts",0
753057785,2339,"Women's, Misses' and Juniors' Outerwear, Not Elsewhere Classified",0
753057785,2389,"Apparel and Accessories, Not Elsewhere Classified",0
753057785,5136,Men's and Boys' Clothing and Furnishings,0
753057785,5137,"Women's, Children's and Infants' Clothing and Accessories",0
